gameId,region,date
104258,NA,2021-04-20
104258,EU,2021-04-20
104259,NA,2022-02-03
104259,EU,2022-02-03
104259,JP,2022-02-03
104260,NA,2019-09-19
104260,EU,2019-09-19
104261,NA,2018-12-21
104261,EU,2018-12-21
104261,JP,2018-12-21
104263,NA,2023-09-21
104263,EU,2023-09-21
104264,NA,2019-08-28
104264,EU,2019-08-28
104265,EU,1988-01-01
104267,EU,1993-01-01
104271,EU,1992-01-01
104272,NA,2021-03-26
104272,EU,2021-03-26
104274,NA,2016-05-23
104277,NA,2021-09-24
104277,EU,2021-09-24
104277,JP,2021-09-24
104278,EU,1985-06-01
104280,EU,1982-01-01
104286,NA,2021-11-22
104286,EU,2021-11-22
104286,JP,2021-11-22
104287,EU,1992-10-01
104288,NA,2021-12-01
104288,EU,2021-12-01
104289,NA,2021-10-08
104289,EU,2021-10-08
104290,JP,1993-11-19
104292,NA,2007-04-24
104292,EU,2007-04-24
104292,JP,2007-04-24
104295,NA,2015-01-28
104295,EU,2015-01-28
104303,NA,2021-10-01
104303,EU,2021-10-01
104313,NA,2023-01-05
104313,EU,2023-01-05
104313,JP,2023-01-05
104316,NA,2008-12-11
104326,NA,2008-01-01
104335,NA,2020-11-28
104335,EU,2020-11-28
104335,JP,2020-11-28
104337,NA,2019-05-16
104337,EU,2019-05-16
104337,JP,2019-05-16
104338,NA,2021-12-10
104338,EU,2021-12-10
104342,NA,2022-07-01
104342,EU,2022-07-01
104347,NA,2021-07-02
104347,EU,2021-07-02
104359,NA,2021-06-11
104359,EU,2021-06-11
104391,NA,2022-09-15
104391,EU,2022-09-15
104394,NA,2021-07-15
104394,EU,2021-07-15
104394,JP,2021-07-15
104395,NA,2022-02-07
104395,EU,2022-02-07
104396,NA,2020-05-12
104398,NA,2022-02-14
104398,EU,2022-02-14
104398,JP,2022-02-14
104397,NA,2017-11-08
104400,NA,2025-01-01
104400,EU,2025-01-01
104400,JP,2023-04-27
104403,NA,2010-11-09
104403,EU,2010-11-09
104409,EU,2000-01-01
104410,NA,2021-10-15
104410,EU,2021-10-15
104411,NA,2021-12-17
104411,EU,2021-12-17
104414,NA,2021-12-06
104414,EU,2021-12-06
104415,NA,2021-11-22
104415,EU,2021-11-22
104418,NA,2022-02-18
104418,EU,2022-02-18
104418,JP,2022-02-18
104419,NA,2021-05-27
104419,EU,2021-05-27
104426,NA,2023-06-01
104426,EU,2023-06-01
104429,NA,2022-02-19
104431,NA,2022-08-26
104431,EU,2022-08-26
104431,JP,2022-08-25
104432,NA,2021-12-01
104432,EU,2021-12-01
104439,NA,2022-01-20
104439,EU,2022-01-20
104440,NA,2022-02-15
104440,EU,2022-02-15
104445,NA,2022-02-09
104445,EU,2022-02-09
104445,JP,2022-02-09
104446,EU,2022-02-10
104447,NA,2020-12-30
104449,NA,2021-12-13
104449,EU,2021-12-13
104449,JP,2021-12-13
104451,NA,2022-02-18
104451,EU,2022-02-18
104452,NA,2022-02-15
104452,EU,2022-02-15
104455,NA,1998-02-28
104456,NA,2022-04-22
104456,EU,2022-04-22
104457,NA,2022-06-02
104457,EU,2022-06-02
104461,JP,1994-12-02
104463,NA,2020-10-08
104463,EU,2020-10-08
104465,EU,1994-10-01
104466,NA,1994-07-01
104469,NA,2022-02-16
104469,EU,2022-02-16
104470,NA,2021-12-15
104470,EU,2021-12-15
104470,JP,2021-12-15
104473,NA,2020-10-27
104473,EU,2020-10-27
104478,JP,1995-06-30
104482,NA,2022-02-21
104482,EU,2022-02-21
104484,NA,2021-07-15
104484,EU,2021-07-15
104484,JP,2021-07-15
104489,NA,2022-02-21
104489,EU,2022-02-21
104497,NA,2021-11-12
104497,EU,2021-11-12
104505,JP,1993-01-01
104504,JP,2000-09-14
104506,NA,2021-11-29
104506,EU,2021-11-29
104511,NA,2022-02-02
104511,EU,2022-02-02
104511,JP,2022-02-02
104520,NA,2023-05-19
104520,EU,2023-05-19
104527,EU,2022-02-17
104529,NA,2022-01-21
104529,EU,2022-01-21
104530,NA,1994-06-01
104531,NA,2021-10-12
104531,EU,2021-10-12
104532,NA,2011-11-18
104533,JP,1995-01-13
104537,JP,1994-07-22
104538,JP,1995-11-25
104539,NA,2022-02-17
104539,EU,2022-02-17
104539,JP,2022-02-17
104543,NA,2022-01-21
104543,EU,2022-01-21
104544,NA,2022-01-11
104544,EU,2022-01-11
104561,NA,2019-07-31
104561,EU,2019-07-31
104575,NA,2001-07-01
104577,JP,2000-01-27
104579,NA,2022-01-30
104579,EU,2022-01-30
104583,NA,2022-01-05
104583,EU,2022-01-05
104584,NA,2022-02-23
104584,EU,2022-02-23
104585,NA,2015-10-01
104586,NA,2018-06-10
104586,EU,2018-06-10
104586,JP,2018-06-10
104587,NA,2020-11-14
104587,EU,2020-11-14
104587,JP,2020-11-14
104588,NA,2020-11-10
104588,EU,2020-11-10
104588,JP,2020-11-10
104589,NA,2022-01-17
104589,EU,2022-01-17
104590,NA,2023-06-02
104590,EU,2023-06-02
104590,JP,2023-06-02
104598,EU,2007-05-18
104601,JP,1997-12-04
104604,JP,1997-06-20
104605,JP,1995-05-26
104606,JP,1996-01-01
104607,JP,1995-11-24
104608,NA,2022-03-01
104608,EU,2022-03-01
104608,JP,2022-03-01
104609,NA,2025-01-01
104609,EU,2025-01-01
104621,NA,2022-02-25
104621,EU,2022-02-25
104623,NA,2003-11-17
104624,NA,2021-10-21
104624,EU,2021-10-21
104630,NA,2021-08-07
104630,EU,2021-08-07
104631,NA,2022-03-18
104631,EU,2022-03-18
104632,NA,2021-12-20
104632,EU,2021-12-20
104636,NA,2022-02-19
104636,EU,2022-02-19
104637,NA,2022-02-01
104638,NA,2009-06-17
104638,EU,2009-06-17
104638,JP,2009-06-17
104639,NA,2022-01-19
104639,EU,2022-01-19
104641,NA,2020-10-07
104641,EU,2020-10-07
104642,NA,2021-09-17
104642,EU,2021-09-17
104646,NA,2022-03-24
104662,NA,2022-03-17
104662,EU,2022-03-17
104664,NA,2022-09-15
104664,EU,2022-09-15
104664,JP,2022-09-15
104666,NA,2018-10-23
104666,EU,2018-10-23
104666,JP,2018-10-23
104674,EU,1999-05-03
104675,JP,2014-12-18
104677,JP,2016-12-22
104679,JP,1999-04-15
104680,NA,2023-01-01
104680,EU,2023-01-01
104683,NA,2022-11-18
104683,EU,2022-11-18
104683,JP,2022-11-18
104686,NA,1996-01-01
104690,NA,2022-02-08
104690,EU,2022-02-08
104694,NA,2021-10-14
104694,EU,2021-10-14
104694,JP,2017-01-27
104708,NA,1988-01-01
104712,NA,2014-08-26
104712,EU,2014-08-26
104713,NA,2014-09-16
104713,EU,2014-09-16
104714,NA,2023-11-09
104714,EU,2023-11-09
104715,NA,2022-02-24
104715,EU,2022-02-24
104717,NA,2021-11-14
104717,EU,2021-11-14
104717,JP,2021-11-14
104719,NA,2019-06-22
104719,EU,2019-06-22
104720,NA,2021-08-25
104720,EU,2021-08-25
104730,NA,1994-05-21
104733,JP,1997-01-01
104734,NA,1995-01-01
104743,JP,1993-01-01
104747,JP,1989-06-23
104750,JP,1991-03-29
104752,NA,2022-02-24
104752,EU,2022-02-24
104754,EU,1989-01-01
104757,NA,1990-01-01
104758,NA,2023-07-18
104758,EU,2023-07-18
104760,NA,2022-03-08
104760,EU,2022-03-08
104761,NA,2017-07-01
104762,NA,2021-12-22
104762,EU,2021-12-22
104765,NA,2018-10-24
104765,EU,2018-10-24
104765,JP,2018-10-24
104767,JP,1988-05-28
104768,NA,2021-03-02
104768,EU,2021-03-02
104771,NA,2012-06-05
104771,EU,2012-06-05
104773,NA,2022-03-01
104773,EU,2022-03-01
104781,NA,2022-03-01
104781,EU,2022-03-01
104782,NA,2022-02-25
104782,EU,2022-02-25
104784,NA,2021-06-14
104784,EU,2021-06-14
104785,NA,2021-03-02
104785,EU,2021-03-02
104785,JP,2021-03-02
104786,NA,2019-07-31
104786,EU,2019-07-31
104786,JP,2019-07-31
104787,NA,2022-02-22
104787,EU,2022-02-22
104790,NA,2022-08-09
104790,EU,2022-08-09
104793,NA,2010-10-01
104800,NA,2020-03-03
104800,EU,2020-03-03
104800,JP,2020-03-03
104801,NA,2015-07-05
104801,EU,2015-07-05
104803,NA,2022-02-04
104803,EU,2022-02-04
104803,JP,2022-02-04
104807,NA,2020-01-01
104808,NA,2022-02-04
104808,EU,2022-02-04
104809,NA,2021-10-28
104809,EU,2021-10-28
104811,NA,2022-03-01
104811,EU,2022-03-01
104812,NA,2023-05-25
104812,EU,2023-05-25
104812,JP,2008-04-05
104816,EU,2006-11-29
104817,NA,2020-10-20
104817,EU,2020-10-20
104818,JP,2018-04-24
104819,NA,2021-09-29
104819,EU,2021-09-29
104821,JP,2008-02-29
104832,NA,2021-08-27
104832,EU,2021-08-27
104836,NA,2020-02-20
104836,EU,2020-02-20
104836,JP,2020-02-20
104837,NA,2021-12-08
104837,EU,2021-12-08
104838,NA,2018-11-03
104838,EU,2018-11-03
104838,JP,2018-11-03
104841,NA,2022-03-03
104841,EU,2022-03-03
104841,JP,2022-03-03
104846,JP,1994-08-26
104847,NA,2019-04-20
104851,JP,1991-06-28
104854,NA,2022-02-06
104854,EU,2022-02-06
104855,JP,1996-12-06
104856,JP,1998-07-02
104857,JP,1992-03-27
104858,JP,1995-06-02
104863,JP,1995-01-13
104864,JP,1990-12-08
104866,JP,1993-02-26
104868,JP,1995-03-24
104871,NA,2022-02-04
104871,EU,2022-02-04
104871,JP,2022-02-04
104872,EU,1990-01-01
104873,NA,1992-07-01
104875,JP,1994-07-01
104876,JP,1992-02-28
104877,JP,1991-12-20
104880,JP,1991-10-18
104881,JP,1993-02-19
104882,JP,1998-12-16
104887,JP,1997-06-26
104889,JP,1994-01-01
104894,JP,1989-01-01
104896,NA,2014-10-01
104899,JP,2009-09-17
104904,NA,2022-01-11
104904,EU,2022-01-11
104904,JP,2022-01-11
104906,NA,2021-11-26
104906,EU,2021-11-26
104955,EU,2018-02-01
104996,NA,2022-01-01
104996,EU,2022-01-01
105030,NA,2022-02-28
105030,EU,2022-02-28
105030,JP,2022-02-28
105032,NA,2021-10-21
105032,EU,2021-10-21
105037,JP,1994-10-21
105038,JP,1990-03-30
105039,JP,1992-09-25
105042,JP,1994-11-25
105043,JP,1994-12-01
105044,JP,1993-03-26
105045,JP,1994-01-07
105053,JP,1993-01-01
105059,NA,2004-02-27
105061,NA,1995-01-01
105061,EU,1995-01-01
105062,NA,1994-01-01
105064,NA,2024-07-24
105064,EU,2024-07-24
105065,NA,2022-01-07
105065,EU,2022-01-07
105066,NA,2022-02-27
105066,EU,2022-02-27
105066,JP,2022-02-27
105068,NA,2022-01-18
105068,EU,2022-01-18
105068,JP,2022-01-18
105073,NA,2022-02-18
105073,EU,2022-02-18
105076,NA,2022-02-28
105076,EU,2022-02-28
105078,NA,2023-07-30
105078,EU,2023-07-30
105078,JP,2023-07-30
105079,NA,2020-07-03
105079,EU,2020-07-03
105087,NA,2022-04-13
105087,EU,2022-04-13
105090,NA,2018-08-09
105090,EU,2018-08-09
105094,NA,2000-06-14
105098,NA,2021-03-29
105098,EU,2021-03-29
105098,JP,2021-03-29
105100,NA,2019-10-11
105118,JP,2000-11-16
105120,NA,2021-07-28
105120,EU,2021-07-28
105128,NA,2022-03-04
105128,EU,2022-03-04
105129,NA,2022-05-27
105129,EU,2022-05-27
105129,JP,2022-05-26
105131,NA,2022-03-02
105131,EU,2022-03-02
105134,JP,2001-03-09
105136,JP,2001-05-11
105138,JP,2008-11-13
105139,NA,1999-09-15
105141,JP,1999-10-15
105142,EU,2000-10-11
105147,NA,2020-07-01
105147,EU,2020-07-01
105148,NA,2016-02-16
105148,EU,2016-02-16
105150,NA,2021-11-30
105151,NA,2020-07-05
105151,EU,2020-07-05
105152,NA,2022-02-08
105152,EU,2022-02-08
105153,NA,2022-03-03
105153,EU,2022-03-03
105155,JP,1991-11-01
105156,NA,2022-03-28
105156,EU,2022-03-28
105156,JP,2022-03-28
105159,NA,2022-03-04
105159,EU,2022-03-04
105162,NA,2017-03-01
105162,EU,2017-03-01
105167,NA,2023-11-01
105170,NA,2021-06-16
105170,EU,2021-06-16
105171,NA,2020-04-06
105171,EU,2020-04-06
105172,NA,2020-10-29
105172,EU,2020-10-29
105174,NA,2020-10-30
105174,EU,2020-10-30
105175,NA,2020-05-22
105175,EU,2020-05-22
105177,NA,2022-02-11
105177,EU,2022-02-11
105176,NA,2020-12-12
105176,EU,2020-12-12
105178,NA,2016-09-02
105178,EU,2016-09-02
105179,NA,2022-03-02
105179,EU,2022-03-02
105180,NA,2020-08-29
105180,EU,2020-08-29
105181,NA,2020-05-29
105181,EU,2020-05-29
105183,NA,2021-11-17
105183,EU,2021-11-17
105184,NA,2021-06-10
105184,EU,2021-06-10
105185,NA,2021-06-11
105185,EU,2021-06-11
105186,NA,2021-12-30
105186,EU,2021-12-30
105188,NA,2022-03-03
105188,EU,2022-03-03
105189,NA,2021-06-07
105189,EU,2021-01-01
105189,JP,2021-01-01
105190,NA,2015-12-14
105190,EU,2015-12-14
105192,NA,2021-12-22
105192,EU,2021-12-22
105193,NA,2020-10-16
105193,EU,2020-10-16
105194,NA,2022-02-28
105194,EU,2022-02-28
105196,NA,2021-07-22
105196,EU,2021-07-22
105197,NA,2019-12-29
105197,EU,2019-12-29
105199,NA,2022-01-26
105199,EU,2022-01-26
105201,NA,2017-04-26
105201,EU,2017-04-26
105203,NA,2022-01-30
105203,EU,2022-01-30
105204,NA,2020-08-05
105204,EU,2020-08-05
105205,NA,2021-04-26
105205,EU,2021-04-26
105206,NA,2018-06-14
105206,EU,2018-06-14
105208,NA,2022-02-04
105208,EU,2022-02-04
105210,NA,2021-12-16
105210,EU,2021-12-16
105211,NA,2021-04-13
105211,EU,2021-04-13
105213,NA,2020-01-13
105213,EU,2020-01-13
105214,NA,2019-03-13
105214,EU,2019-03-13
105215,NA,2021-07-30
105215,EU,2021-07-30
105216,NA,2020-09-14
105216,EU,2020-09-14
105217,NA,2021-12-07
105217,EU,2021-12-07
105218,NA,2021-07-31
105218,EU,2021-07-31
105220,NA,2020-10-16
105220,EU,2020-10-16
105221,NA,2020-11-02
105221,EU,2020-11-02
105222,NA,2021-10-29
105222,EU,2021-10-29
105223,NA,2021-10-01
105223,EU,2021-10-01
105224,NA,2021-04-23
105224,EU,2021-04-23
105225,NA,2020-04-09
105225,EU,2020-04-09
105226,NA,2020-08-08
105226,EU,2020-08-08
105227,NA,2020-10-18
105227,EU,2020-10-18
105229,NA,2021-07-08
105229,EU,2021-07-08
105231,NA,2021-09-23
105231,EU,2021-09-23
105232,NA,2021-09-14
105232,EU,2021-09-14
105233,NA,2021-09-08
105233,EU,2021-09-08
105234,NA,2022-02-13
105234,EU,2022-02-13
105235,NA,2021-10-29
105235,EU,2021-10-29
105236,NA,2020-08-08
105236,EU,2020-08-08
105237,NA,2021-10-26
105237,EU,2021-10-26
105238,NA,2016-01-17
105238,EU,2016-01-17
105239,NA,2019-08-09
105239,EU,2019-08-09
105242,NA,2021-10-06
105242,EU,2021-10-06
105243,NA,2018-10-25
105243,EU,2018-10-25
105244,NA,2021-06-21
105244,EU,2021-06-21
105245,NA,2019-05-16
105245,EU,2019-05-16
105246,NA,2021-04-22
105246,EU,2021-04-22
105247,NA,2020-12-11
105247,EU,2020-12-11
105248,NA,2021-04-12
105248,EU,2021-04-12
105249,NA,2020-11-18
105249,EU,2020-11-18
105250,NA,2021-07-20
105250,EU,2021-07-20
105251,NA,2022-01-05
105251,EU,2022-01-05
105256,NA,2021-10-22
105256,EU,2021-10-22
105262,NA,2021-04-13
105262,EU,2021-04-13
105262,JP,2021-04-13
105263,NA,2021-08-26
105263,EU,2021-08-26
105263,JP,2021-08-26
105265,NA,2022-01-06
105265,EU,2022-01-06
105268,NA,2022-03-14
105268,EU,2022-03-14
105269,NA,2021-09-11
105269,EU,2021-09-11
105270,NA,2017-04-19
105270,EU,2017-04-19
105272,NA,2022-02-10
105272,EU,2022-02-10
105271,NA,2019-05-26
105271,EU,2019-05-26
105273,NA,2016-12-19
105273,EU,2016-12-19
105278,NA,2021-06-30
105278,EU,2021-06-30
105278,JP,2021-06-30
105279,NA,2021-09-29
105282,NA,2021-07-11
105282,EU,2021-07-11
105293,NA,2022-09-22
105293,EU,2022-09-22
105293,JP,2022-09-22
105294,NA,2022-09-29
105294,EU,2022-09-29
105294,JP,2022-09-29
105296,NA,2022-03-03
105296,EU,2022-03-03
105298,NA,2022-01-14
105298,EU,2022-01-14
105298,JP,2022-01-14
105303,NA,2022-03-22
105303,EU,2022-03-22
105305,NA,2022-01-21
105305,EU,2022-01-21
105305,JP,2022-01-21
105308,NA,2021-04-11
105308,EU,2021-04-11
105309,NA,2021-09-21
105309,EU,2021-09-21
105309,JP,2021-09-21
105310,NA,2022-01-07
105310,EU,2022-01-07
105311,NA,2022-06-16
105311,EU,2022-06-16
105311,JP,2022-06-16
105313,NA,2016-11-07
105313,EU,2016-11-07
105314,NA,2017-11-10
105314,EU,2017-11-10
105314,JP,2017-11-10
105322,NA,2021-12-08
105322,EU,2021-12-08
105323,NA,2022-01-18
105323,EU,2022-01-18
105324,NA,2016-10-05
105324,EU,2016-10-05
105327,NA,2021-03-31
105327,EU,2021-03-31
105329,NA,2021-05-19
105329,EU,2021-05-19
105330,NA,2022-02-01
105330,EU,2022-02-01
105332,NA,2021-08-02
105332,EU,2021-08-02
105333,NA,2021-11-15
105333,EU,2021-11-15
105334,NA,2021-10-01
105334,EU,2021-10-01
105335,NA,2021-04-23
105335,EU,2021-04-23
105336,NA,2020-10-13
105336,EU,2020-10-13
105338,NA,2021-04-02
105338,EU,2021-04-02
105339,NA,2015-09-17
105340,NA,2019-12-05
105340,EU,2019-12-05
105342,NA,2017-03-29
105342,EU,2017-03-29
105343,NA,2020-08-01
105343,EU,2020-08-01
105344,NA,2021-05-28
105344,EU,2021-05-28
105345,NA,2016-06-12
105345,EU,2016-06-12
105346,NA,2021-07-04
105346,EU,2021-07-04
105347,NA,2021-05-30
105347,EU,2021-05-30
105348,NA,2021-10-29
105348,EU,2021-10-29
105349,NA,2021-02-26
105349,EU,2021-02-26
105350,NA,2022-02-07
105350,EU,2022-02-07
105352,NA,2021-09-13
105352,EU,2021-09-13
105356,NA,2014-10-21
105356,EU,2014-10-21
105359,NA,2023-08-17
105359,EU,2023-08-17
105361,NA,2021-09-10
105362,NA,2021-09-01
105362,EU,2021-09-01
105363,NA,2016-02-04
105363,EU,2016-02-04
105364,NA,2021-11-04
105364,EU,2021-11-04
105365,NA,2021-09-14
105365,EU,2021-09-14
105367,NA,2021-02-05
105367,EU,2021-02-05
105369,NA,2017-10-30
105369,EU,2017-10-30
105370,NA,2020-12-05
105370,EU,2020-12-05
105371,NA,2021-04-08
105371,EU,2021-04-08
105373,NA,2021-02-18
105373,EU,2021-02-18
105374,NA,2018-10-13
105374,EU,2018-10-13
105375,NA,2020-08-27
105375,EU,2020-08-27
105376,NA,2017-06-21
105376,EU,2017-06-21
105377,NA,2021-10-20
105378,NA,2020-09-04
105379,NA,2020-07-05
105379,EU,2020-07-05
105380,NA,2019-11-09
105380,EU,2019-11-09
105381,NA,2021-12-17
105381,EU,2021-12-17
105382,NA,2021-12-09
105383,NA,2019-12-10
105383,EU,2019-12-10
105384,NA,2021-05-26
105384,EU,2021-05-26
105385,NA,2020-10-06
105385,EU,2020-10-06
105386,NA,2021-08-29
105386,EU,2021-08-29
105387,NA,2021-06-07
105387,EU,2021-06-07
105388,NA,2021-10-29
105388,EU,2021-10-29
105389,NA,2021-11-03
105389,EU,2021-11-03
105390,NA,2017-03-29
105390,EU,2017-03-29
105392,NA,2020-06-20
105392,EU,2020-06-20
105393,NA,2018-05-29
105393,EU,2018-05-29
105394,NA,2021-01-05
105394,EU,2021-01-05
105395,NA,2021-10-14
105395,EU,2021-10-14
105396,NA,2022-01-22
105396,EU,2022-01-22
105397,NA,2021-08-06
105397,EU,2021-08-06
105398,NA,2022-02-03
105398,EU,2022-02-03
105399,NA,2022-02-04
105399,EU,2022-02-01
105400,NA,2021-02-27
105400,EU,2021-02-27
105402,NA,2021-12-09
105402,EU,2021-12-09
105403,NA,2021-10-30
105403,EU,2021-10-30
105404,NA,2020-12-07
105404,EU,2020-12-07
105405,NA,2021-02-16
105405,EU,2021-02-16
105406,NA,2021-10-23
105406,EU,2021-10-23
105407,NA,2020-10-12
105407,EU,2020-10-12
105408,NA,2020-09-21
105408,EU,2020-09-21
105409,NA,2019-11-11
105409,EU,2020-08-27
105410,NA,2020-01-25
105412,NA,2022-02-28
105412,EU,2022-02-28
105413,NA,2022-02-19
105413,EU,2022-02-19
105414,NA,2020-11-23
105414,EU,2020-11-23
105415,NA,2021-10-07
105416,NA,2021-12-15
105421,JP,2006-06-15
105422,NA,2022-01-21
105424,NA,2020-12-15
105424,EU,2020-12-15
105424,JP,2020-12-15
105425,JP,2006-07-13
105427,NA,2019-11-21
105427,EU,2019-11-21
105427,JP,2019-11-21
105432,NA,2022-07-22
105435,NA,2021-01-01
105435,EU,2021-01-01
105435,JP,2021-01-01
105436,NA,2022-03-08
105436,EU,2022-03-08
105436,JP,2022-01-01
105437,NA,2022-01-01
105437,EU,2022-01-01
105437,JP,2022-01-01
105439,NA,2021-04-20
105439,EU,2021-04-20
105440,NA,2021-04-01
105440,EU,2021-04-01
105444,NA,2018-08-01
105444,EU,2018-08-01
105444,JP,2018-08-01
105445,NA,2022-04-14
105445,EU,2022-04-14
105446,NA,2018-10-12
105446,EU,2018-10-12
105446,JP,2018-10-12
105447,NA,2019-11-15
105447,EU,2019-11-15
105447,JP,2019-11-15
105449,NA,2021-01-11
105449,EU,2021-01-11
105449,JP,2021-01-11
105450,NA,2018-09-14
105450,EU,2018-09-14
105453,NA,2020-10-01
105453,EU,2020-10-01
105453,JP,2020-10-01
105454,NA,2020-11-11
105454,EU,2020-11-11
105454,JP,2020-11-11
105455,NA,2019-11-27
105455,EU,2019-11-27
105455,JP,2019-11-27
105459,NA,2018-06-18
105459,EU,2018-06-18
105461,NA,2016-08-21
105461,EU,2016-08-21
105463,NA,2022-03-21
105463,EU,2022-03-21
105465,NA,2023-08-17
105465,EU,2023-08-17
105465,JP,2023-08-17
105469,NA,2023-08-28
105469,EU,2023-08-28
105469,JP,2023-08-28
105472,NA,2022-11-14
105472,EU,2022-11-14
105472,JP,2022-11-14
105475,NA,2022-11-03
105475,EU,2022-11-03
105475,JP,2022-11-03
105476,NA,2022-08-14
105476,EU,2022-08-14
105476,JP,2022-08-14
105478,NA,2024-10-01
105478,EU,2024-10-01
105480,NA,2022-03-09
105480,EU,2022-03-09
105480,JP,2022-03-09
105482,NA,2022-08-17
105485,NA,2024-09-16
105485,EU,2024-09-16
105486,NA,2024-01-01
105486,EU,2024-01-01
105486,JP,2024-01-01
105487,NA,2022-03-31
105487,EU,2022-03-31
105488,NA,2022-07-12
105488,EU,2022-07-12
105490,NA,2022-03-26
105490,EU,2022-03-26
105489,NA,2023-06-22
105489,EU,2023-06-22
105489,JP,2023-06-22
105495,NA,2024-03-07
105495,EU,2024-03-07
105496,NA,2024-01-01
105496,EU,2024-01-01
105497,NA,2022-09-09
105497,EU,2022-09-09
105501,NA,2022-05-12
105501,EU,2022-05-12
105502,NA,2022-07-28
105502,EU,2022-07-28
105503,NA,2022-08-01
105503,EU,2022-08-01
105505,NA,2014-10-28
105505,EU,2014-10-28
105506,NA,2022-10-11
105506,EU,2022-10-11
105506,JP,2022-10-11
105508,NA,2021-06-14
105508,JP,2021-03-09
105510,NA,2020-10-20
105510,EU,2020-10-20
105511,NA,2021-08-04
105511,EU,2021-08-04
105511,JP,2021-08-04
105512,NA,2019-07-25
105512,EU,2019-07-25
105514,NA,2003-08-25
105516,NA,2004-10-19
105517,NA,2001-12-05
105521,NA,2019-03-01
105521,EU,2019-01-01
105521,JP,2019-01-01
105523,NA,2005-03-16
105531,NA,2022-12-07
105531,EU,2022-12-07
105537,NA,2022-03-08
105537,EU,2022-03-08
105538,NA,2017-09-18
105538,EU,2017-01-01
105538,JP,2017-01-01
105539,NA,2003-12-31
105551,NA,2022-02-02
105551,EU,2022-02-02
105554,NA,2023-05-23
105554,EU,2023-05-23
105555,NA,2024-02-21
105555,EU,2024-02-21
105557,NA,2020-06-11
105557,EU,2020-06-11
105557,JP,2020-06-11
105560,NA,2015-01-01
105561,NA,1993-01-01
105563,NA,1994-01-01
105565,NA,2016-07-18
105565,EU,2016-07-18
105568,NA,1993-01-01
105570,NA,2020-03-05
105570,EU,2020-03-05
105570,JP,2020-03-05
105574,NA,2020-07-22
105575,NA,2021-02-23
105575,EU,2021-02-25
105575,JP,2022-03-20
105578,NA,2022-01-26
105578,EU,2022-01-26
105578,JP,2022-01-26
105583,NA,2003-03-31
105584,NA,2022-01-01
105584,EU,2022-01-01
105584,JP,2022-01-01
105586,NA,2024-07-18
105586,EU,2024-07-18
105587,NA,2022-03-24
105587,EU,2022-03-24
105592,NA,1995-01-01
105595,NA,2022-02-21
105595,EU,2022-02-21
105600,NA,2022-02-25
105600,EU,2022-02-25
105600,JP,2022-02-25
105601,NA,2021-04-16
105601,EU,2021-04-16
105603,NA,2022-01-07
105603,EU,2022-01-07
105605,NA,2000-10-30
105606,NA,2020-05-06
105606,EU,2020-05-06
105607,NA,2021-09-11
105607,EU,2021-09-11
105607,JP,2021-09-11
105610,NA,2004-09-06
105613,EU,2002-06-07
105615,NA,2022-02-02
105615,EU,2022-02-02
105615,JP,2021-10-01
105619,NA,2022-01-25
105619,EU,2022-01-25
105621,NA,2022-06-16
105621,EU,2022-06-16
105622,NA,2022-01-30
105622,EU,2022-01-30
105628,NA,2005-07-12
105632,NA,2022-02-25
105632,EU,2022-03-11
105633,EU,2022-03-10
105634,NA,2006-02-16
105635,NA,2023-08-25
105635,EU,2023-08-25
105635,JP,2023-08-25
105648,NA,2021-09-21
105649,EU,2021-10-26
105651,NA,2021-09-04
105651,EU,2021-09-04
105652,NA,2021-11-03
105652,EU,2021-11-03
105653,NA,2020-12-02
105653,EU,2020-12-02
105653,JP,2020-12-02
105654,NA,2018-10-06
105654,EU,2018-10-06
105656,NA,2017-03-18
105656,EU,2017-03-18
105657,NA,2021-02-13
105657,EU,2021-02-13
105658,NA,2021-09-02
105658,EU,2021-09-02
105659,NA,2021-05-18
105659,EU,2021-05-18
105660,NA,2022-02-14
105660,EU,2022-02-14
105662,NA,2022-03-04
105662,EU,2022-03-04
105664,NA,2022-03-01
105664,EU,2022-03-01
105665,NA,2021-05-31
105672,NA,2005-10-11
105674,NA,2006-09-13
105678,NA,2022-01-28
105678,EU,2022-01-28
105680,NA,2021-04-01
105680,EU,2021-04-01
105680,JP,2021-04-01
105682,NA,2011-10-20
105682,EU,2011-12-01
105683,NA,2011-11-10
105683,EU,2011-12-22
105683,JP,2011-12-28
105685,EU,2021-12-17
105687,NA,2022-02-18
105687,EU,2022-02-18
105688,JP,1995-04-28
105694,NA,2020-02-28
105694,EU,2020-02-28
105695,NA,2000-01-01
105696,NA,1994-05-17
105703,NA,2005-08-21
105717,NA,1985-01-01
105718,NA,2018-01-01
105723,NA,2000-04-01
105723,EU,2000-03-01
105726,EU,2003-04-11
105729,NA,2021-05-02
105729,EU,2021-05-02
105729,JP,2021-05-02
105732,NA,2005-12-22
105734,NA,2005-04-24
105734,EU,2006-08-01
105740,NA,2022-03-14
105740,EU,2022-03-14
105741,NA,2022-06-10
105741,EU,2022-06-10
105749,NA,2003-08-31
105750,NA,2002-08-21
105750,EU,2002-08-21
105754,NA,2022-10-07
105754,EU,2022-10-07
105754,JP,2022-10-07
105757,NA,2004-05-01
105760,EU,1985-01-01
105762,NA,2019-04-24
105762,EU,2019-04-24
105762,JP,2019-04-24
105763,NA,2018-08-13
105764,EU,2007-01-01
