gameId,gameName,playCount,backlogCount,replayCount,retiredPercentage,rating,completedCount
533,AR Games,0,19,2,11.3,60.0,44
534,Ar tonelico II: Melody of Metafalica,0,311,7,1.7,78.0,93
536,Ar tonelico: Melody of Elemia,0,336,5,1.6,80.0,152
535,Ar tonelico Qoga: Knell of Ar Ciel,0,302,5,3.3,70.0,79
538,Arabian Magic,0,13,0,3.4,61.0,15
539,Arabian Nights: Spirit of the Desert King,3,38,0,1.9,70.0,15
540,Aralon: Sword and Shadow,0,10,0,15.8,60.0,6
541,Arc Arena: Monster Tournament,0,18,0,9.5,0.0,1
542,Arc Rise Fantasia,0,233,2,5.2,74.0,61
543,Arc the Lad,1,302,7,2.4,70.0,149
544,Arc the Lad Collection,1,112,1,3.0,76.0,16
545,Arc the Lad II,1,252,2,3.5,79.0,51
546,Arc the Lad III,0,217,3,2.0,79.0,34
547,Arc the Lad: End of Darkness,0,134,2,5.2,49.0,11
548,Arc the Lad: Twilight of the Spirits,0,383,3,3.5,74.0,84
549,Arcade's Greatest Hits: The Atari Collection 1,0,8,0,33.3,55.0,2
550,Arcade's Greatest Hits: The Atari Collection 2,0,5,0,40.0,70.0,1
551,Arcadia,0,39,0,15.7,40.0,4
552,Arcana,2,66,0,4.3,64.0,24
553,Arcana Heart,1,42,0,13.4,70.0,16
554,Arcana Heart 3,1,44,0,6.7,71.0,26
555,ArcaniA: Fall of Setarrif,13,918,3,4.3,42.0,193
556,ArcaniA: Gothic 4,24,2100,11,7.7,56.0,438
557,Arcanum: Of Steamworks and Magick Obscura,19,1900,22,3.7,82.0,225
559,Arch Rivals,1,27,0,12.8,52.0,14
560,Archon: The Light and the Dark,0,37,0,12.7,61.0,18
561,Arcus Odyssey,0,29,1,9.3,71.0,10
562,Are You Smarter than a 10 Year Old?,0,0,0,0.0,53.0,2
563,Are You Smarter Than a 5th Grader?,0,23,0,30.2,38.0,14
564,Are You Smarter Than a 5th Grader?: Make the Grade,0,1,0,0.0,0.0,0
565,Area 51,0,1,0,0.0,0.0,0
566,Area 51,1,35,0,5.3,60.0,54
567,Area 51,1,146,5,4.6,68.0,206
568,Arena Football,0,8,0,28.6,67.0,2
569,Arena: Maze of Death,0,12,0,7.1,50.0,1
570,Aretha: The Super Famicom,0,22,0,13.8,60.0,3
571,Argus,0,8,0,8.3,70.0,3
573,Arkanoid,1,58,2,13.3,70.0,72
574,Arkanoid Plus!,0,2,0,62.5,65.0,1
575,Arkanoid: Doh it Again,1,28,0,8.6,66.0,36
577,ARMA II: Private Military Company,16,1200,3,17.8,60.0,59
576,Arkham Asylum,0,0,0,0.0,0.0,0
578,ARMA 3,72,2600,74,20.1,71.0,452
579,ARMA II,52,3700,23,28.0,64.0,312
580,ARMA II: British Armed Forces,15,1200,5,17.6,61.0,63
581,ARMA II: Operation Arrowhead,48,3200,24,29.1,71.0,304
582,ARMA X: Anniversary Edition,3,302,0,10.5,0.0,12
583,ARMA: Armed Assault,0,123,0,10.6,70.0,21
584,ARMA: Gold Edition,20,1700,3,10.4,73.0,77
585,Armada 2526,0,50,0,15.3,0.0,0
586,Armageddon Riders,0,19,0,13.3,54.0,7
587,Armagetron Advanced,0,5,0,12.5,0.0,2
588,Armalyte,0,12,0,0.0,63.0,3
589,Armed and Dangerous,4,302,1,5.6,73.0,104
590,Armed Forces Corp,0,3,0,7.7,43.0,9
591,Armed Police Batrider,0,13,0,3.0,73.0,19
592,Armed with Wings 3,0,0,0,0.0,90.0,2
593,Armies of Exigo,1,13,1,7.5,79.0,24
594,Armored Core,2,234,4,4.3,71.0,190
595,Armored Core 2,1,175,3,5.2,70.0,101
596,Armored Core 2: Another Age,2,122,1,4.5,71.0,48
597,Armored Core 3,0,181,2,4.7,77.0,81
598,Armored Core 4,0,193,2,5.7,77.0,103
599,Armored Core V,0,161,0,5.2,72.0,40
600,Armored Core: For Answer,1,183,5,2.4,79.0,104
601,Armored Core: Formula Front - Extreme Battle,0,44,0,6.9,65.0,10
602,Armored Core: Master of Arena,0,96,1,0.6,75.0,74
603,Armored Core: Project Phantasma,0,89,1,2.2,72.0,91
604,Armored Core: Silent Line,2,121,0,5.2,75.0,42
606,Armorines: Project S.W.A.R.M.,0,43,0,10.5,50.0,8
607,Army Corps of Hell,0,85,0,8.9,57.0,7
608,Army Men,2,74,3,8.3,52.0,25
609,Army Men 3D,0,42,0,13.1,58.0,31
610,Army Men II,1,55,1,3.8,60.0,20
611,Army Men R*T*S,0,1,0,0.0,0.0,0
612,Army Men: Air Attack,0,59,0,9.0,65.0,52
613,Army Men: Air Attack 2,0,33,0,5.2,50.0,22
614,Army Men: Green Rogue,0,21,0,11.8,44.0,9
615,Army Men: Sarge's Heroes,0,95,1,6.7,64.0,87
616,Army Men: Sarge's Heroes 2,0,56,1,5.2,61.0,36
617,Army Men: Toys in Space,0,49,0,6.6,0.0,8
618,Army Men: World War,0,34,0,8.3,70.0,10
619,Army Men: World War - Final Front,0,14,0,8.3,70.0,8
620,Army Men: World War - Land Sea Air,0,24,0,5.0,66.0,14
621,Army Men: World War - Team Assault,0,14,0,4.3,85.0,8
622,Army of Two,1,476,16,5.2,67.0,750
623,Army of Two: The 40th Day,1,275,13,4.0,67.0,453
624,Army of Two: The Devil's Cartel,1,268,11,4.9,66.0,351
625,Around the World in 80 Days,1,21,0,14.0,49.0,16
626,Arsenal of Democracy,2,195,1,11.5,77.0,12
627,Art Academy: First Semester,0,10,0,19.0,65.0,7
629,Art of Fighting,1,60,1,6.2,54.0,92
630,Art of Fighting 2,0,149,0,7.8,53.0,53
631,Art of Fighting 3: The Path of the Warrior,2,130,0,5.8,63.0,48
632,Art of Fighting Anthology,0,25,1,5.3,77.0,11
633,Art Style: BOXLIFE,0,17,0,24.0,75.0,2
634,Art Style: PiCOPiCT,0,23,0,10.2,64.0,21
635,Arthur and the Invisibles,0,21,0,12.7,64.0,27
636,Arthur: The Quest for Excalibur,0,6,0,0.0,0.0,2
637,Arx Fatalis,35,2200,15,5.2,75.0,257
638,Arx Fatalis Demo,0,1,0,0.0,0.0,0
639,Ascendancy,0,8,0,13.3,80.0,5
640,Ascension: Deckbuilding Game,0,117,6,6.1,90.0,6
641,Ascension,0,7,0,0.0,58.0,6
642,Ascension to the Throne,4,328,1,4.5,66.0,30
643,Ascension to the Throne: Valkyrie,0,2,0,16.7,0.0,3
644,Aselia the Eternal,1,48,0,3.6,80.0,5
646,Asphalt 7: Heat,1,5,0,17.9,65.0,18
647,Asphalt: Urban GT,0,23,1,7.0,58.0,30
648,Asphalt: Urban GT 2,0,18,1,8.9,71.0,23
649,Assassin's Creed,108,5800,415,4.9,69.0,12500
650,Assassin's Creed Ezio Trilogy,0,1,0,0.0,0.0,0
651,Assassin's Creed II,122,7600,606,3.0,84.0,16300
652,Assassin's Creed II: Battle of Forli DLC,2,93,6,2.0,69.0,350
653,Assassin's Creed II: Bonfire of the Vanities DLC,0,91,7,1.8,68.0,343
654,Assassin's Creed II: Discovery,4,112,2,3.0,56.0,115
655,Assassin's Creed III,40,5700,267,4.6,71.0,9200
656,Assassin's Creed III: Benedict Arnold DLC,1,93,3,2.8,56.0,148
657,Assassin's Creed III: Liberation,22,2400,44,4.1,62.0,2400
658,Assassin's Creed III: The Tyranny of King Washington DLC,3,153,8,2.8,66.0,411
659,Assassin's Creed: Altair's Chronicles,3,106,2,8.9,47.0,180
660,Assassin's Creed: Bloodlines,4,254,14,3.8,61.0,537
661,Assassin's Creed: Brotherhood,80,6000,397,2.4,81.0,11500
662,Assassin's Creed: Brotherhood - Copernicus Conspiracy DLC,0,91,3,1.4,67.0,183
663,Assassin's Creed: Brotherhood - The Da Vinci Disappearance DLC,1,113,7,0.9,75.0,309
664,Assassin's Creed: Revelations,63,6000,288,2.9,76.0,9400
665,Assassin's Creed: Revelations - The Lost Archive DLC,0,119,7,2.3,57.0,255
666,Assassins Creed Brotherhood,0,1,0,0.0,0.0,0
667,Assault Heroes,0,29,1,8.0,63.0,52
668,Assault Heroes 2,1,25,0,5.0,55.0,13
669,Assault Rigs,0,9,1,17.6,50.0,5
670,Assault: Retribution,2,14,1,7.7,66.0,22
671,Astal,0,78,0,0.8,68.0,40
672,Asterix,2,38,3,10.3,57.0,84
674,Asterix and the Secret Mission,1,22,2,4.5,69.0,20
675,Asterix at the Olympic Games,0,17,1,5.4,65.0,36
676,Asteroids,2,81,3,11.5,64.0,111
677,Astonishia Story,1,78,0,6.7,59.0,19
678,Astral Masters,0,2,0,40.0,70.0,1
679,Astro Boy,0,37,0,4.8,58.0,23
680,Astro Boy: Omega Factor,1,200,3,3.8,73.0,180
681,Astro Tripper,0,360,0,9.4,48.0,24
682,Astro Warrior,1,13,0,6.1,59.0,18
683,Astroblast,0,7,0,33.3,53.0,3
684,Astronoka,0,7,0,0.0,0.0,0
686,Astroslugs,0,1,0,33.3,0.0,1
685,AstroPop,1,79,1,16.5,75.0,12
687,Asuka 120% Limited Burning Fest.,0,14,0,10.0,60.0,4
688,Asura's Wrath,7,959,18,2.5,77.0,1100
689,Asura's Wrath: Episode 11.5 - Forging Ahead,0,24,0,3.0,67.0,74
690,Asura's Wrath: Episode 15.5 - Defiance,0,24,0,3.0,67.0,72
691,Asura's Wrath: Episode Pack - Part IV,0,35,1,1.3,78.0,116
692,"Asura's Wrath: Lost Episode 1 - At Last, Someone Angrier Than Me",0,27,1,2.8,69.0,78
693,Asura's Wrath: Lost Episode 2 - The Strongest vs. The Angriest,0,29,1,2.8,72.0,76
694,Asylum,0,3,0,0.0,80.0,1
695,Atari Anthology,0,21,0,20.6,50.0,6
696,Atari Classics Evolved,0,11,0,14.3,70.0,1
697,Atari: 80 Classic Games in One!,0,17,0,29.2,0.0,0
698,Atelier Annie: Alchemists of Sera Island,1,129,2,3.6,74.0,34
699,Atelier Ayesha: The Alchemist of Dusk,1,239,2,3.4,76.0,107
700,Atelier Iris 2: The Azoth of Destiny,0,253,1,1.9,76.0,100
701,Atelier Iris 3: Grand Phantasm,0,251,2,1.5,71.0,71
702,Atelier Iris: Eternal Mana,0,302,4,2.7,69.0,133
705,Atelier Meruru: The Apprentice of Arland,0,264,1,1.4,77.0,101
706,Atelier Rorona: The Alchemist of Arland,0,264,4,3.8,72.0,121
707,Atelier Totori: The Adventurer of Arland,1,313,4,2.6,76.0,128
708,Athena,0,46,0,17.6,28.0,10
709,Atlantis: The Lost Tales,0,53,2,7.2,64.0,24
710,Atom Zombie Smasher,19,2200,34,16.7,69.0,491
711,Atomic Betty,0,3,0,10.0,63.0,6
713,Atomic Punk,0,23,2,9.1,66.0,17
712,Atomic Bomberman,1,13,2,6.9,75.0,14
714,Atomic Runner,1,33,0,4.3,61.0,11
715,Attack of the Mutant Penguins,0,12,0,7.1,40.0,1
716,ATV Offroad Fury,0,48,1,14.2,71.0,49
717,ATV Offroad Fury 2,1,54,2,10.9,69.0,44
718,ATV Offroad Fury 3,1,31,0,6.7,79.0,11
719,ATV Offroad Fury 4,2,26,1,7.0,76.0,14
721,ATV Quad Power Racing 2,0,19,1,11.1,71.0,21
722,ATV: Quad Power Racing,0,17,0,0.0,40.0,6
723,Audiosurf,42,3200,148,29.4,72.0,1000
724,Auditorium,2,502,2,13.7,65.0,67
725,Auditorium HD,0,11,0,25.0,45.0,1
726,Aura-Aura Climber,0,20,1,11.5,68.0,26
727,Aura: Fate of the Ages,4,588,2,7.3,68.0,36
729,Aurora Watching,0,6,0,22.2,0.0,1
728,Auralux,0,2,0,0.0,87.0,5
730,Austin Powers Pinball,0,7,0,25.0,60.0,5
731,Auto Modellista,1,94,1,8.6,67.0,55
733,Automobili Lamborghini,0,20,0,6.0,53.0,27
732,Autoduel,0,11,0,6.7,80.0,3
734,Autonomous,0,1,0,0.0,0.0,0
735,Autonomous Prototype,1,53,0,7.6,60.0,8
736,Avadon: The Black Fortress,14,2200,3,8.7,72.0,121
737,Avalon Code,0,193,2,8.2,69.0,32
738,Avatar Drop,0,1,0,0.0,0.0,1
739,Avatar Fight,0,1,0,0.0,0.0,0
740,Avatar Showdown,0,1,0,50.0,0.0,0
741,Avatar: The Last Airbender,0,157,2,9.2,55.0,188
742,Avatar: The Last Airbender - The Burning Earth,1,108,3,6.6,50.0,204
744,Avencast: Rise of the Mage,13,1200,1,9.2,67.0,94
745,Avernum,0,107,2,1.7,84.0,8
747,Avernum 4,6,956,0,5.3,83.0,17
748,Avernum 5,5,964,1,5.2,90.0,10
749,Avernum 6,5,961,2,5.3,75.0,10
750,Avernum: Escape from the Pit,8,1100,3,5.0,80.0,131
751,Avoid the Noid,0,3,0,0.0,90.0,2
753,Away: Shuffle Dungeon,0,41,1,6.9,61.0,13
752,AVSEQ,1,327,0,14.5,47.0,16
754,AWESOME Land,0,0,0,0.0,50.0,1
755,Awesome Possum... Kicks Dr. Machino's Butt,1,13,0,15.8,45.0,3
756,Awesomenauts,43,4800,87,26.6,67.0,484
757,Ax Battler: A Legend of Golden Axe,1,48,1,5.9,48.0,16
758,Axel & Pixel,2,92,1,7.8,61.0,61
759,Axelay,3,107,0,3.9,72.0,89
760,Ayrton Senna's Super Monaco GP II,1,29,2,9.5,79.0,28
761,Azada,1,10,0,11.1,80.0,14
763,Azrael's Tear,0,8,0,7.7,93.0,4
764,Aztaka,1,359,0,7.9,63.0,36
765,Aztec Adventure,0,1,0,0.0,0.0,0
766,Aztec Adventure: The Golden Road to Paradise,1,18,0,7.7,57.0,6
767,Azure Dreams,1,267,4,4.1,74.0,59
768,Azurik: Rise of Perathia,1,38,1,12.2,55.0,5
769,B-17 Flying Fortress: The Mighty 8th,1,72,0,3.9,50.0,2
770,B. Rap Boys!,0,1,0,0.0,0.0,0
771,B.O.B.,2,39,1,14.1,62.0,16
772,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),0,1,0,0.0,0.0,0
773,Babel Rising,0,92,0,15.9,53.0,24
774,Back to the Future,2,31,1,6.3,40.0,28
775,Back to the Future II,1,6,0,30.8,0.0,3
776,Back to the Future II & III,0,19,0,6.9,46.0,8
777,Back to the Future Part III,3,20,0,10.5,29.0,14
778,Back to the Future: The Game,2,2500,31,7.0,70.0,1500
779,Back to the Future: The Game - Episode 3: Citizen Brown,17,3100,14,5.6,70.0,1200
780,Back to the Future: The Game - Episode 4: Double Visions,16,3100,11,5.6,69.0,1100
781,Back to the Future: The Game - Episode 2: Get Tannen!,20,3000,18,5.6,70.0,1300
782,Back to the Future: The Game - Episode 1: It's About Time,25,1500,7,3.6,69.0,675
784,Backbreaker: Vengeance,0,3,0,30.0,85.0,4
783,Back to the Future: The Game - Episode 5: Outatime,17,3100,12,5.6,71.0,1100
785,Backyard Baseball,0,18,0,14.3,71.0,24
786,Backyard Baseball 2001,0,3,1,13.5,78.0,29
787,Backyard Hockey,0,3,0,27.3,48.0,5
788,Backyard Soccer,0,11,1,15.4,59.0,11
789,Backyard Wrestling 2: There Goes the Neighborhood,0,13,0,20.8,55.0,6
790,Backyard Wrestling: Don't Try This at Home,0,18,0,13.5,40.0,14
791,Bad Day L.A.,0,14,0,8.9,51.0,58
793,Bad Mojo,4,295,4,4.1,62.0,53
794,Bad News Baseball,0,6,0,25.0,72.0,6
795,Bad Piggies,1,20,3,18.7,69.0,67
797,Bad Rats: the Rats' Revenge,12,1200,9,23.6,26.0,229
798,Bad Street Brawler,0,7,0,20.0,33.0,5
799,Bag It!,0,6,1,11.1,70.0,2
800,Bagfull of Wrong,0,1,0,0.0,0.0,0
801,Bahamut Lagoon,1,276,3,3.4,73.0,61
802,Bakemonogatari Portable,0,9,0,9.1,80.0,1
803,Baku Baku,2,33,0,4.0,64.0,15
804,Bakugan Battle Brawlers,2,109,7,7.9,70.0,288
805,Bakuretsu Hunters,0,2,0,25.0,0.0,1
806,Balance of Power,0,11,0,7.7,55.0,1
807,Balate - The Last Kingdom,0,1,0,0.0,0.0,0
808,Baldur's Gate,1,594,22,4.3,85.0,386
809,Baldur's Gate II: Enhanced Edition,68,5500,117,3.4,85.0,672
810,Baldur's Gate II: Shadows of Amn,0,610,24,3.8,90.0,339
811,Baldur's Gate II: Throne of Bhaal,0,321,12,1.0,86.0,191
814,Baldur's Gate: Enhanced Edition,85,5900,155,4.6,80.0,1400
812,Baldur's Gate: Dark Alliance,10,555,20,3.3,75.0,471
813,Baldur's Gate: Dark Alliance II,1,387,8,3.4,74.0,203
815,Baldur's Gate: Tales of the Sword Coast,0,186,6,1.3,79.0,127
816,Baldur's Gate: The Original Saga,2,39,1,7.5,88.0,23
817,Ball of Woe,0,0,0,100.0,0.0,0
818,Ballad of an Evening Butterfly,0,4,0,16.7,0.0,1
819,Ballance,1,7,1,7.7,75.0,41
820,Ballistic,0,25,0,6.9,78.0,2
822,Balloon Fight,2,211,7,10.3,63.0,270
823,Balloon Kid,1,55,0,3.7,68.0,49
824,Balls of Steel,3,422,0,8.8,53.0,12
825,Ballz 3D,0,17,0,8.8,29.0,14
826,Banana Prince,0,10,0,4.3,64.0,12
827,Band Hero,0,88,1,9.9,64.0,157
828,Band of Bugs,0,77,0,9.4,65.0,10
829,Bandai Golf: Challenge Pebble Beach,0,10,0,14.3,52.0,8
830,Bang Bang Racing,7,574,2,6.2,66.0,60
831,Bangai-O,3,83,0,4.7,69.0,19
832,Bangai-O HD: Missile Fury,0,24,0,10.7,70.0,1
833,Bangai-O Spirits,0,93,2,6.4,76.0,24
834,Banjo-Kazooie,23,1900,132,4.1,85.0,2200
835,Banjo-Kazooie: Grunty's Revenge,1,180,4,4.0,70.0,184
836,Banjo-Kazooie: Nuts & Bolts,6,807,11,7.7,73.0,247
837,Banjo-Tooie,12,1400,53,4.0,82.0,778
839,Bankshot Billiards 2,0,7,0,52.6,57.0,2
838,Bank Panic,1,22,0,6.7,35.0,6
840,Barbarian,0,19,0,3.7,60.0,7
841,Barbie,0,10,0,5.9,35.0,22
842,"Barbie: Jet, Set & Style!",0,6,0,11.1,20.0,2
843,Barely Floating,0,1,0,0.0,0.0,0
844,"Barkley, Shut Up and Jam: Gaiden",0,62,2,3.4,80.0,50
845,Barnstorming,0,14,0,10.0,63.0,22
846,Barnyard Blaster,0,1,0,0.0,60.0,1
847,Baroque,0,221,1,7.8,63.0,26
849,Barrow Hill: Curse of the Ancient Circle,5,278,0,4.2,59.0,45
850,Barrr,0,0,0,0.0,0.0,0
851,Bart Simpson's Escape from Camp Deadly,4,32,1,3.3,39.0,27
852,The Simpsons: Bart's Nightmare,0,47,2,15.3,52.0,47
853,Barver Battle Saga: The Space Fighter,0,3,0,12.5,87.0,4
854,Baseball,0,34,0,10.5,39.0,17
855,Baseball Heroes,0,3,0,25.0,0.0,0
856,Baseball Simulator 1.000,0,7,0,30.8,0.0,2
857,Baseball Stars,0,26,0,15.4,74.0,18
859,Bases Loaded,0,26,0,18.9,71.0,17
858,Baseball Stars 2,2,491,3,6.5,65.0,26
860,Bases Loaded '96 Double Header,0,0,0,100.0,70.0,0
861,Bases Loaded 3,0,9,0,18.2,66.0,9
862,Bases Loaded 4,0,8,0,14.3,60.0,4
863,Bases Loaded II: Second Season,0,10,0,16.7,63.0,10
864,Basketball Shoot,0,0,0,100.0,0.0,0
865,BasketBelle,0,117,0,4.7,69.0,64
866,Basketbrawl,0,10,0,6.3,48.0,5
867,Bass Pro Shops: The Strike,0,7,0,33.3,50.0,1
868,Bastard!!,0,10,0,21.4,50.0,1
869,Bastion,131,13800,418,4.4,80.0,13400
870,Baten Kaitos Origins,0,470,5,2.3,79.0,86
871,Baten Kaitos: Eternal Wings and the Lost Ocean,5,737,13,4.8,81.0,267
873,Batman & Robin,1,30,1,23.2,40.0,13
876,batman arkham city,0,1,0,0.0,0.0,0
877,Batman Begins,2,161,8,7.0,68.0,186
878,Batman Beyond: Return of the Joker,0,63,1,12.1,39.0,39
879,Batman Forever,2,90,2,14.6,48.0,74
880,Batman Returns,4,206,8,5.6,67.0,235
882,Batman: Arkham City,28,3700,194,5.1,86.0,5800
881,Batman: Arkham Asylum,15,2300,201,2.5,85.0,5700
883,Batman: Arkham City - Harley Quinn's Revenge,0,136,16,0.8,73.0,498
884,Batman: Arkham City Armored Edition,0,1,0,0.0,80.0,0
885,Batman: Return of the Joker,2,89,1,4.4,61.0,84
886,Batman: Rise of Sin Tzu,1,93,2,4.8,58.0,46
887,Batman: The Brave and the Bold,1,95,4,5.4,66.0,96
888,Batman: The Video Game,6,309,10,5.9,69.0,426
889,Batman: The Videogame,0,1,0,0.0,0.0,0
890,Batman: Vengeance,1,138,6,9.7,57.0,77
892,Battalion Wars 2,0,191,1,4.0,77.0,46
891,Battalion Wars,1,229,4,5.3,75.0,59
893,Battle Arena Toshinden,1,77,2,4.7,56.0,106
894,Battle Arena Toshinden 2,0,21,1,3.0,64.0,44
895,Battle Arena Toshinden 3,0,19,1,0.0,67.0,28
896,Battle Arena Toshinden Remix,0,9,0,4.8,53.0,11
897,Battle B-Daman: Fire Spirits!,0,12,0,14.3,73.0,6
898,Battle Bakraid,0,8,0,4.5,76.0,13
899,Battle Balls,0,0,0,0.0,80.0,2
900,Battle Bears Royale,0,2,0,25.0,0.0,1
901,Battle Blaze,1,11,0,5.9,52.0,5
902,Battle Cars,1,11,0,9.5,58.0,8
903,Battle Chess,0,54,0,11.9,66.0,42
905,Battle Chess II: Chinese Chess,0,23,0,14.3,40.0,1
904,Battle Chess 4000,0,23,0,10.3,53.0,3
906,Battle City,2,35,1,14.0,69.0,100
907,Battle Clash,1,27,0,1.9,63.0,24
908,Battle Dodgeball,0,7,0,11.1,0.0,1
909,Battle Dodgeball 2,0,5,0,12.5,65.0,2
911,Battle Fantasia,1,260,1,6.3,59.0,38
910,Battle Engine Aquila,0,53,0,6.8,56.0,16
912,The Battle for Wesnoth,13,581,7,10.0,76.0,39
914,Battle Group,0,2,0,0.0,0.0,0
913,Battle Garegga,2,37,1,3.7,79.0,41
915,Battle Hunter,0,43,0,2.0,80.0,5
916,Battle Isle,0,29,2,15.4,70.0,4
917,Battle Isle 2200,0,25,1,12.9,0.0,2
918,Battle Isle 2220 - Shadow of the Emperor,0,23,0,6.7,60.0,5
920,Battle Kid: Fortress of Peril,0,25,0,5.6,79.0,9
921,Battle Lode Runner,0,13,0,6.3,90.0,2
922,Battle Mobile,0,4,0,20.0,73.0,4
923,Battle of Britain II: Wings of Victory,0,3,0,0.0,0.0,0
924,Battle Out Run,2,15,1,8.0,67.0,8
925,Battle Realms,4,182,4,8.4,74.0,48
926,Battle Shark,0,6,0,6.7,52.0,8
927,Battle Stadium D.O.N,0,22,0,1.1,63.0,67
928,Battle: Los Angeles,0,18,3,1.0,39.0,82
930,Battlecruiser 3000AD,0,3,0,0.0,0.0,0
929,BattleBlock Theater,104,6300,148,11.8,76.0,2700
931,Battlefield 1942,3,181,12,10.4,79.0,342
932,Battlefield 1942: Secret Weapons of WWII,0,13,5,9.2,76.0,56
933,Battlefield 1942: The Road to Rome,0,19,5,9.9,76.0,54
934,Battlefield 1943,0,106,4,16.8,72.0,197
935,Battlefield 2,6,645,13,22.2,78.0,390
936,Battlefield 2142,0,51,3,22.0,76.0,84
937,Battlefield 2: Armored Fury,0,8,0,14.8,72.0,15
938,Battlefield 2: Euro Force,0,9,0,14.3,72.0,15
939,Battlefield 2: Modern Combat,1,153,2,8.3,69.0,124
940,Battlefield 2: Special Forces,0,17,1,9.3,73.0,32
941,Battlefield 3,36,2000,91,6.1,75.0,3900
942,Battlefield 4,58,2400,142,6.3,73.0,4100
943,Battlefield Bad Company 2: Vietnam,0,1,0,0.0,0.0,0
944,Battlefield Vietnam,0,47,3,12.6,74.0,119
945,Battlefield: Bad Company,0,543,20,5.0,73.0,978
946,Battlefield: Bad Company 2,39,3000,97,10.9,76.0,4200
947,BattleForge,0,7,0,48.0,80.0,6
948,Battleheart,0,5,0,4.2,65.0,18
949,Battlemass,0,3,0,25.0,0.0,0
950,Battlemorph,0,3,0,0.0,0.0,0
951,Battleship,0,31,2,7.2,43.0,33
952,Battlestations: Midway,10,1800,8,8.7,64.0,118
953,Battlestations: Pacific,10,1200,7,8.5,76.0,67
954,BattleTanx,0,41,0,2.5,63.0,37
955,BattleTanx: Global Assault,0,50,1,3.4,71.0,35
956,Battletech,0,43,0,9.5,66.0,14
957,Battletoads,6,337,17,12.3,65.0,263
958,Battletoads & Double Dragon,4,181,10,9.2,74.0,176
959,Battletoads,0,79,2,4.5,68.0,113
960,Battletoads in Battlemaniacs,1,126,3,8.7,64.0,64
961,Battletoads in Ragnarok's World,0,30,0,4.9,63.0,9
962,Battlezone,0,32,0,12.7,61.0,23
963,Battlezone,0,20,0,15.8,83.0,12
964,Battlezone II: Combat Commander,0,20,0,14.3,79.0,10
965,Bay Route,0,5,0,9.1,60.0,5
966,Bayonetta,119,10000,289,3.2,81.0,7600
967,Bayonetta 2,9,3700,77,1.4,86.0,3100
968,BC Kings,0,72,0,13.1,0.0,1
970,Beach Head 2000,0,1,0,50.0,45.0,3
971,Beach Spikers,1,23,0,8.5,72.0,20
973,Beast Boxing Turbo,1,202,1,9.0,63.0,62
974,Beat City,0,16,0,4.5,60.0,5
976,Beat Hazard,31,3000,85,18.6,66.0,584
975,Beat Down: Fists of Vengeance,0,54,4,6.7,63.0,30
977,Beat Hazard: Ultra,0,89,1,9.8,77.0,58
978,Beatmania,0,7,0,21.1,61.0,8
980,BeatMania IIDX 11th Style: IIDX RED,0,4,0,22.2,100.0,3
979,Beatmania 16 Empress,0,1,0,0.0,0.0,0
981,Beatmania IIDX 12: Happy Sky,0,3,0,30.0,80.0,4
982,Beatmania IIDX 13: Distorted,0,3,0,25.0,93.0,3
983,Beatmania IIDX 14: Gold,0,1,0,50.0,80.0,1
984,Beatmania IIDX 15: DJ Troopers,0,2,0,25.0,90.0,1
985,Beatmania IIDX 16: Empress,0,2,0,20.0,85.0,2
986,Beatmania IIDX 7th Style,0,3,0,14.3,90.0,3
987,Beatmania IIDX 16: Empress + Premium Best,0,2,0,25.0,80.0,1
988,Beautiful Escape: Dungeoneer,0,2,0,0.0,40.0,4
989,Beautiful Katamari,0,185,3,4.1,76.0,256
990,Beavis and Butt-head,0,53,4,7.1,65.0,77
991,Beavis and Butt-head in Virtual Stupidity,1,18,1,10.3,70.0,17
992,Bee 52,0,9,0,9.1,70.0,1
993,Bee Movie Game,1,40,4,6.8,49.0,98
994,BEEP,20,1700,2,12.7,47.0,145
995,Beetle Adventure Racing,0,1,0,0.0,0.0,0
996,Beetle Adventure Racing!,0,72,2,2.5,69.0,83
997,Beggar Prince,1,21,1,8.0,70.0,2
998,Beijing 2008,0,24,1,20.9,50.0,10
1000,Bejeweled 2,3,207,1,13.7,68.0,70
999,Bejeweled,3,125,0,13.0,66.0,55
1001,Bejeweled 3,44,2000,55,13.4,72.0,447
1002,Bejeweled Twist,4,114,1,11.3,55.0,28
1003,Beltion: Beyond Ritual,0,0,0,33.3,50.0,2
1004,"Ben There, Dan That!",14,2600,12,8.5,66.0,709
1006,Beowulf: The Game,0,84,0,11.6,41.0,30
1005,Beneath a Steel Sky,18,1300,13,3.4,73.0,378
1007,Bermuda Triangle,0,25,0,11.9,52.0,12
1008,Berzerk,2,31,1,13.7,58.0,32
1009,Best of Tests DS,0,2,0,16.7,30.0,3
1010,Betrapped!,0,0,0,0.0,85.0,5
1011,Betrayal at Krondor,1,157,2,2.1,84.0,34
1012,Betrayal in Antara,0,88,1,2.0,68.0,12
1013,Beyblade VForce: Ultimate Blader Jam,0,26,0,11.7,57.0,27
1014,Beyblade: Let it Rip!,1,41,1,9.6,50.0,91
1016,Atlantis III: The New World,0,47,0,9.4,66.0,11
1017,Beyond Divinity,20,2900,12,7.6,55.0,153
1019,Beyond Oasis,0,407,5,4.8,76.0,173
1018,Beyond Good & Evil,37,5200,126,4.3,81.0,2300
