gameId,name,polled,main,side,complete,fastest,slowest
62985,PC,13,8:50:0,10:0:0,10:9:0,6:0:0,14:35:0
62986,Mobile,2,3:0:0,3:34:0,0:0:0,3:0:0,3:34:0
62986,Nintendo Switch,6,3:7:0,0:0:0,0:0:0,2:0:0,4:0:0
62986,PC,41,3:11:0,3:24:0,12:17:0,2:18:0,34:7:0
62986,PlayStation 4,1,2:20:0,0:0:0,0:0:0,2:20:0,2:20:0
62986,Xbox One,2,3:0:0,2:32:0,0:0:0,2:32:0,3:0:0
62988,PC,13,35:15:0,40:48:0,32:0:0,18:36:0,101:15:0
62990,Nintendo Switch,4,5:8:0,0:0:0,4:45:0,4:45:0,5:24:0
62990,PC,194,4:33:0,5:27:0,8:58:0,2:16:0,16:36:0
62990,PlayStation 4,6,4:0:0,0:0:0,9:0:0,3:0:0,9:0:0
62990,PlayStation 5,12,4:45:0,5:6:0,6:52:0,3:0:0,8:6:0
62990,Xbox One,27,4:53:0,5:31:0,6:38:0,3:30:0,8:6:0
62990,Xbox Series X/S,47,4:57:0,6:7:0,10:18:0,3:55:0,11:52:0
62993,PC,84,22:27:0,48:58:0,95:44:0,9:0:0,225:0:0
62994,Google Stadia,1,11:54:0,0:0:0,0:0:0,11:54:0,11:54:0
62994,PC,1,13:20:0,0:0:0,0:0:0,13:20:0,13:20:0
62994,PlayStation 4,1,13:0:0,0:0:0,0:0:0,13:0:0,13:0:0
62995,PC,5,6:13:0,0:0:0,29:27:0,4:4:0,29:27:0
62996,PC,1,0:0:0,12:0:0,0:0:0,12:0:0,12:0:0
62997,Mobile,1,0:0:0,0:0:0,7:22:0,7:22:0,7:22:0
62997,PC,114,8:49:0,10:5:0,10:46:0,5:13:0,24:30:0
62997,PlayStation 5,1,9:0:0,0:0:0,0:0:0,9:0:0,9:0:0
62997,Xbox Series X/S,1,7:15:0,0:0:0,0:0:0,7:15:0,7:15:0
63000,Arcade,6,0:24:0,0:0:0,0:0:0,0:16:0,0:33:0
63000,Emulated,1,0:19:0,0:0:0,0:0:0,0:19:0,0:19:0
63004,PC,1,0:5:0,0:0:0,0:0:0,0:5:0,0:5:0
63014,PC,2,4:0:0,3:0:0,0:0:0,3:0:0,4:0:0
63017,PC,2,1:40:0,1:57:0,0:0:0,1:40:0,1:57:0
63026,PC,3,14:46:0,0:0:0,13:55:0,12:38:0,16:55:0
63027,Mobile,1,0:20:0,0:0:0,0:0:0,0:20:0,0:20:0
63027,PC,5,0:43:0,0:46:0,0:54:0,0:30:0,1:14:0
63033,Meta Quest,1,4:0:0,0:0:0,0:0:0,4:0:0,4:0:0
63036,PC,18,1:8:0,1:29:0,0:0:0,0:28:0,3:0:0
63036,PlayStation 4,4,0:0:0,0:56:0,2:8:0,0:45:0,2:8:0
63036,Xbox One,1,0:0:0,3:0:0,0:0:0,3:0:0,3:0:0
63039,PC,18,1:9:0,1:43:0,0:0:0,0:30:0,3:0:0
63039,PlayStation 4,4,0:0:0,1:5:0,2:20:0,0:47:0,2:20:0
63039,Xbox One,1,0:0:0,2:15:0,0:0:0,2:15:0,2:15:0
63040,PC,18,1:27:0,1:55:0,0:0:0,0:45:0,4:0:0
63040,PlayStation 4,5,2:3:0,1:33:0,3:11:0,1:7:0,3:11:0
63040,Xbox One,1,0:0:0,3:0:0,0:0:0,3:0:0,3:0:0
63041,PC,18,0:40:0,1:7:0,0:34:0,0:14:0,2:50:0
63041,PlayStation 4,6,0:26:0,0:44:0,1:29:0,0:26:0,1:29:0
63041,Xbox One,1,0:45:0,0:0:0,0:0:0,0:45:0,0:45:0
63044,PC,5,9:22:0,18:48:0,0:0:0,9:22:0,28:0:0
63049,PC,4,12:15:0,0:0:0,23:0:0,7:55:0,23:0:0
63050,PC,3,5:51:0,34:48:0,0:0:0,5:43:0,34:48:0
63055,PC,2,2:51:0,0:0:0,0:0:0,2:6:0,3:36:0
63060,PC,2,1:58:0,0:0:0,3:12:0,1:58:0,3:12:0
63062,PC,3,0:20:0,0:0:0,0:25:0,0:20:0,0:30:0
63063,PC,2,0:52:0,0:0:0,0:43:0,0:43:0,0:52:0
63064,Nintendo Switch,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
63064,PC,14,2:16:0,0:0:0,0:0:0,1:17:0,6:15:0
63064,PlayStation 4,2,0:0:0,3:0:0,0:0:0,3:0:0,3:0:0
63064,Xbox One,6,1:50:0,12:31:0,0:0:0,1:28:0,12:31:0
63066,PC,9,13:44:0,12:37:0,78:48:0,7:42:0,113:43:0
63065,PC,2,0:16:0,0:0:0,0:0:0,0:13:0,0:20:0
63067,PC,79,1:29:0,1:19:0,2:0:0,0:43:0,8:34:0
63068,PC,5,0:28:0,0:29:0,0:45:0,0:28:0,1:5:0
63069,Emulated,1,3:50:0,0:0:0,0:0:0,3:50:0,3:50:0
63069,Nintendo Switch,4,2:30:0,2:0:0,10:0:0,2:0:0,10:0:0
63069,PC,50,2:6:0,2:31:0,2:16:0,1:0:0,5:6:0
63069,PlayStation 4,2,4:0:0,2:30:0,0:0:0,2:30:0,4:0:0
63069,PlayStation 5,1,3:5:0,0:0:0,0:0:0,3:5:0,3:5:0
63069,Xbox One,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
63071,Browser,2,7:34:0,0:0:0,15:0:0,7:34:0,15:0:0
63071,PC,3,5:30:0,10:0:0,0:0:0,5:0:0,10:0:0
63072,Nintendo Switch,3,8:0:0,10:30:0,0:0:0,8:0:0,11:0:0
63072,PC,224,6:53:0,10:1:0,17:49:0,4:0:0,51:24:0
63072,PlayStation 4,1,0:0:0,5:0:0,0:0:0,5:0:0,5:0:0
63072,PlayStation 5,20,7:44:0,9:45:0,16:23:0,4:45:0,20:0:0
63072,Xbox One,3,8:7:0,13:15:0,0:0:0,7:39:0,13:15:0
63072,Xbox Series X/S,44,7:6:0,10:54:0,13:59:0,5:0:0,17:11:0
63075,PC,8,2:16:0,2:33:0,0:0:0,1:20:0,3:47:0
63077,PC,1,0:16:0,0:0:0,0:0:0,0:16:0,0:16:0
63080,N-Gage,1,0:0:0,0:40:0,0:0:0,0:40:0,0:40:0
63081,PC,1,0:0:0,1:13:0,0:0:0,1:13:0,1:13:0
63085,Nintendo Switch,3,0:0:0,15:0:0,12:30:0,10:0:0,15:0:0
63085,PC,2,0:0:0,0:0:0,18:24:0,13:42:0,23:6:0
63089,Nintendo Switch,8,26:35:0,30:51:0,0:0:0,20:0:0,38:11:0
63089,PC,14,20:13:0,22:47:0,36:42:0,13:21:0,56:1:0
63089,PlayStation 4,1,20:0:0,0:0:0,0:0:0,20:0:0,20:0:0
63089,PlayStation Vita,1,25:0:0,0:0:0,0:0:0,25:0:0,25:0:0
63090,Mobile,1,8:0:0,0:0:0,0:0:0,8:0:0,8:0:0
63092,PC,2,7:55:0,0:0:0,0:0:0,7:50:0,8:0:0
63094,PC,1,0:0:0,0:0:0,4:0:0,4:0:0,4:0:0
63095,Emulated,1,0:0:0,3:19:0,0:0:0,3:19:0,3:19:0
63095,Mobile,6,2:0:0,16:15:0,0:0:0,2:0:0,30:0:0
63097,PC,14,14:45:0,65:54:0,129:48:0,8:0:0,189:45:0
63097,PlayStation 4,5,17:0:0,74:30:0,30:0:0,14:0:0,124:0:0
63099,Mobile,2,25:0:0,20:0:0,0:0:0,20:0:0,25:0:0
63099,Nintendo Switch,5,38:20:0,37:30:0,0:0:0,30:0:0,50:0:0
63099,PC,87,24:17:0,31:37:0,75:19:0,8:55:0,130:0:0
63099,PlayStation 4,7,27:30:0,29:0:0,40:30:0,25:0:0,46:0:0
63099,PlayStation 5,6,15:0:0,30:30:0,40:0:0,11:0:0,40:0:0
63099,Xbox One,3,15:15:0,30:0:0,0:0:0,7:0:0,30:0:0
63099,Xbox Series X/S,5,19:46:0,0:0:0,30:24:0,16:30:0,30:24:0
63103,PC,5,0:50:0,1:0:0,1:47:0,0:50:0,2:9:0
63105,PC,3,2:10:0,0:0:0,20:0:0,2:10:0,35:36:0
63110,PC,440,6:16:0,9:12:0,16:8:0,4:0:0,72:3:0
63110,PlayStation 4,339,6:20:0,9:43:0,16:42:0,3:59:0,80:0:0
63110,PlayStation 5,32,6:13:0,8:15:0,12:30:0,4:0:0,15:0:0
63110,Xbox One,167,6:28:0,11:45:0,14:0:0,4:0:0,43:13:0
63110,Xbox Series X/S,28,6:19:0,9:19:0,13:20:0,4:0:0,15:2:0
63111,Mobile,5,16:37:0,34:50:0,4732:51:0,8:0:0,4732:51:0
63112,PC,22,1:39:0,3:48:0,5:42:0,1:0:0,8:12:0
63116,PC,4,1:59:0,0:0:0,0:0:0,1:19:0,2:30:0
63114,Nintendo Switch,1,0:0:0,5:0:0,0:0:0,5:0:0,5:0:0
63114,PC,5,3:13:0,4:1:0,31:26:0,3:2:0,31:26:0
63115,Emulated,1,0:0:0,0:0:0,10:21:0,10:21:0,10:21:0
63115,Nintendo Switch,107,4:52:0,11:21:0,38:7:0,1:50:0,160:0:0
63115,PlayStation 4,191,5:58:0,13:17:0,40:33:0,1:42:0,222:0:0
63115,PlayStation 5,12,4:41:0,8:40:0,34:30:0,2:2:0,34:30:0
63115,Xbox One,18,5:27:0,15:56:0,22:35:0,2:23:0,30:43:0
63115,Xbox Series X/S,5,8:14:0,0:0:0,0:0:0,4:0:0,21:3:0
63126,Sega Master System,2,0:28:0,0:0:0,0:0:0,0:11:0,0:45:0
63127,PC,11,1:10:0,0:0:0,1:18:0,1:0:0,1:35:0
63128,PC,4,0:34:0,0:0:0,0:32:0,0:25:0,0:40:0
63129,PC,2,0:0:0,0:0:0,0:10:0,0:4:0,0:16:0
63134,PC,2,1:9:0,0:0:0,1:0:0,1:0:0,1:9:0
63137,Mobile,6,74:37:0,134:46:0,100:0:0,35:0:0,197:32:0
63153,PC,16,0:52:0,1:3:0,0:56:0,0:28:0,1:23:0
63154,PC,3,0:33:0,0:0:0,4:2:0,0:33:0,4:30:0
63155,Nintendo Switch,1,1:40:0,0:0:0,0:0:0,1:40:0,1:40:0
63155,PC,2,1:8:0,0:0:0,0:0:0,0:56:0,1:20:0
63155,PlayStation 4,2,1:0:0,0:0:0,1:3:0,1:0:0,1:3:0
63155,PlayStation Vita,4,1:20:0,0:0:0,2:37:0,1:15:0,4:0:0
63155,Xbox One,2,2:12:0,0:0:0,1:11:0,1:11:0,2:12:0
63157,PC,6,1:33:0,0:0:0,12:0:0,1:23:0,13:0:0
63157,PC VR,3,0:58:0,0:0:0,3:24:0,0:56:0,3:24:0
63158,PC,5,17:49:0,28:29:0,58:47:0,3:57:0,58:47:0
63162,PC,24,7:21:0,13:50:0,12:35:0,4:45:0,30:30:0
63162,PlayStation 5,1,0:0:0,0:0:0,17:0:0,17:0:0,17:0:0
63164,PlayStation 4,2,11:46:0,0:0:0,16:48:0,11:46:0,16:48:0
63166,PC,1,9:0:0,0:0:0,0:0:0,9:0:0,9:0:0
63165,Nintendo Switch,2,5:30:0,0:0:0,0:0:0,5:0:0,6:0:0
63165,PC,4,6:25:0,14:0:0,0:0:0,6:0:0,14:0:0
63165,Xbox One,1,0:0:0,7:44:0,0:0:0,7:44:0,7:44:0
63167,PC,18,5:7:0,6:18:0,8:55:0,4:25:0,14:36:0
63168,PC,2,6:0:0,22:0:0,0:0:0,6:0:0,22:0:0
63169,Nintendo Switch,3,2:13:0,0:0:0,2:0:0,2:0:0,2:13:0
63169,PC,25,1:45:0,1:28:0,2:3:0,0:50:0,4:30:0
63170,Mobile,16,3:18:0,3:45:0,4:8:0,0:14:0,6:0:0
63170,Nintendo Switch,27,2:42:0,3:45:0,3:40:0,1:14:0,5:30:0
63170,PC,95,2:39:0,3:40:0,4:16:0,1:4:0,9:40:0
63170,Xbox One,3,0:0:0,0:0:0,2:17:0,1:24:0,3:55:0
63170,Xbox Series X/S,1,0:0:0,0:0:0,3:45:0,3:45:0,3:45:0
63171,PC,3,3:2:0,7:24:0,12:3:0,3:2:0,12:3:0
63171,PlayStation 4,4,3:0:0,7:0:0,10:0:0,2:0:0,10:0:0
63173,Nintendo Switch,1,3:15:0,0:0:0,0:0:0,3:15:0,3:15:0
63173,PC,20,2:44:0,2:50:0,6:16:0,1:53:0,6:58:0
63173,PlayStation 4,5,3:30:0,4:0:0,5:9:0,3:0:0,5:18:0
63173,Xbox One,1,0:0:0,0:0:0,6:31:0,6:31:0,6:31:0
63174,PC,9,14:21:0,22:7:0,0:0:0,8:10:0,33:0:0
63177,Browser,1,0:5:0,0:0:0,0:0:0,0:5:0,0:5:0
63183,PC,4,2:41:0,0:0:0,4:23:0,1:52:0,4:36:0
63184,PC,7,58:49:0,52:29:0,114:35:0,25:55:0,200:0:0
63185,PC,1,0:0:0,0:0:0,12:53:0,12:53:0,12:53:0
63187,PC,8,8:56:0,27:47:0,67:14:0,8:0:0,74:29:0
63188,PC,22,6:26:0,6:7:0,8:27:0,4:0:0,13:30:0
63189,PC,2,0:0:0,0:0:0,1:57:0,1:5:0,2:50:0
63190,Mobile,8,9:48:0,12:45:0,40:0:0,7:45:0,40:0:0
63190,PC,54,9:14:0,22:17:0,40:53:0,5:42:0,77:0:0
63191,Browser,1,0:0:0,0:0:0,0:33:0,0:33:0,0:33:0
63192,Nintendo Switch,8,3:3:0,4:11:0,5:0:0,2:40:0,5:0:0
63192,PC,66,3:36:0,3:50:0,9:42:0,1:48:0,17:45:0
63192,PlayStation 4,6,2:57:0,2:56:0,0:0:0,2:21:0,3:30:0
63192,Xbox One,4,3:32:0,3:30:0,0:0:0,2:18:0,4:48:0
63192,Xbox Series X/S,3,2:43:0,2:0:0,0:0:0,2:0:0,3:11:0
63193,PC,1,0:0:0,0:0:0,3:0:0,3:0:0,3:0:0
63195,PC,4,0:0:0,0:0:0,0:56:0,0:28:0,1:17:0
63196,PC,30,7:50:0,12:28:0,24:27:0,1:15:0,57:0:0
63196,PlayStation 4,1,0:0:0,0:0:0,6:55:0,6:55:0,6:55:0
63197,PC,2,0:29:0,0:0:0,0:0:0,0:29:0,0:30:0
63198,PC,2,0:0:0,0:34:0,1:42:0,0:34:0,1:42:0
63205,Mobile,2,6:20:0,3:0:0,0:0:0,3:0:0,6:20:0
63205,Nintendo Switch,1,0:0:0,0:0:0,7:15:0,7:15:0,7:15:0
63205,PC,1,0:0:0,0:0:0,5:38:0,5:38:0,5:38:0
63206,PC,2,0:19:0,0:32:0,0:0:0,0:19:0,0:32:0
63210,Nintendo Switch,1,0:20:0,0:0:0,0:0:0,0:20:0,0:20:0
63210,PlayStation 4,2,0:0:0,0:0:0,6:6:0,6:0:0,6:12:0
63210,PlayStation 5,1,0:0:0,0:0:0,4:55:0,4:55:0,4:55:0
63210,Xbox One,1,0:50:0,0:0:0,0:0:0,0:50:0,0:50:0
63212,PC,8,1:33:0,0:0:0,1:49:0,1:5:0,3:0:0
63213,Xbox One,2,5:0:0,0:0:0,14:29:0,5:0:0,14:29:0
63215,PC,6,3:1:0,2:27:0,0:0:0,1:55:0,3:26:0
63218,PC,1,0:0:0,0:0:0,2:47:0,2:47:0,2:47:0
63222,PC,13,3:36:0,3:46:0,5:23:0,2:23:0,6:47:0
63226,Nintendo Switch,2,3:0:0,0:0:0,0:0:0,3:0:0,3:0:0
63226,PC,31,2:35:0,3:25:0,11:39:0,1:39:0,12:19:0
63225,PC,2,0:10:0,0:20:0,0:0:0,0:10:0,0:20:0
63227,PC,1,0:0:0,0:0:0,3:34:0,3:34:0,3:34:0
63228,PC,4,0:30:0,0:45:0,0:0:0,0:21:0,0:45:0
63229,Nintendo Switch,6,21:10:0,135:0:0,0:0:0,12:0:0,135:0:0
63235,Game Boy Color,8,0:28:0,0:0:0,0:0:0,0:21:0,0:40:0
63234,Sega Saturn,1,1:40:0,0:0:0,0:0:0,1:40:0,1:40:0
63238,PC,8,2:41:0,0:0:0,3:15:0,2:7:0,4:0:0
63240,PC,2,0:0:0,4:15:0,0:0:0,3:30:0,5:0:0
63241,PC,58,15:55:0,22:53:0,29:51:0,5:15:0,66:33:0
63241,PlayStation 4,27,15:12:0,21:18:0,28:52:0,8:30:0,60:0:0
63241,PlayStation 5,1,0:0:0,0:0:0,34:0:0,34:0:0,34:0:0
63243,PC,2,0:0:0,0:0:0,1:27:0,1:25:0,1:30:0
63244,PC,36,30:45:0,52:27:0,0:0:0,17:40:0,151:40:0
63244,PlayStation 4,22,29:30:0,55:6:0,400:0:0,20:0:0,400:0:0
63248,PC,1,0:0:0,18:3:0,0:0:0,18:3:0,18:3:0
63249,PC,19,3:9:0,3:55:0,3:10:0,2:0:0,4:20:0
63249,PlayStation 5,1,0:0:0,0:0:0,3:30:0,3:30:0,3:30:0
63249,Xbox Series X/S,1,0:0:0,0:0:0,3:59:0,3:59:0,3:59:0
63250,PC,1,0:0:0,0:0:0,0:6:0,0:6:0,0:6:0
63253,PC,1,0:0:0,0:0:0,2:0:0,2:0:0,2:0:0
63255,Browser,1,8:0:0,0:0:0,0:0:0,8:0:0,8:0:0
63255,Mobile,7,8:22:0,40:15:0,117:41:0,4:30:0,154:34:0
63255,PC,38,8:52:0,37:57:0,183:45:0,1:43:0,617:0:0
63265,PC,1,0:3:0,0:0:0,0:0:0,0:3:0,0:3:0
63266,Oculus Go,1,4:0:0,0:0:0,0:0:0,4:0:0,4:0:0
63268,PC,1,2:24:0,0:0:0,0:0:0,2:24:0,2:24:0
63268,PC VR,1,0:0:0,0:0:0,1:39:0,1:39:0,1:39:0
63271,PlayStation 4,3,3:0:0,6:0:0,9:0:0,3:0:0,9:0:0
63278,PC,18,1:0:0,6:7:0,1:43:0,0:50:0,6:7:0
63282,PC,17,0:54:0,1:56:0,5:41:0,0:35:0,10:6:0
63284,PC,3,0:32:0,0:0:0,2:59:0,0:32:0,5:11:0
63286,PC,1,0:0:0,0:0:0,0:35:0,0:35:0,0:35:0
63289,Nintendo Switch,3,0:50:0,1:0:0,0:0:0,0:40:0,1:0:0
63289,PC,5,1:55:0,0:0:0,3:14:0,0:22:0,5:23:0
63292,PC,1,0:0:0,8:55:0,0:0:0,8:55:0,8:55:0
63302,Xbox One,1,0:0:0,0:0:0,12:5:0,12:5:0,12:5:0
63308,Nintendo Switch,1,0:0:0,0:0:0,4:15:0,4:15:0,4:15:0
63308,PC,2,0:0:0,0:0:0,4:35:0,4:11:0,5:0:0
63310,Nintendo Switch,1,3:0:0,0:0:0,0:0:0,3:0:0,3:0:0
63310,PC,22,2:43:0,1:43:0,4:37:0,1:11:0,7:13:0
63310,PlayStation 4,4,3:0:0,4:0:0,4:41:0,3:0:0,5:0:0
63310,PlayStation 5,1,2:30:0,0:0:0,0:0:0,2:30:0,2:30:0
63316,Arcade,12,0:45:0,0:48:0,0:56:0,0:35:0,1:0:0
63318,PC,3,1:11:0,0:0:0,0:0:0,0:54:0,1:29:0
63319,PC,1,0:0:0,0:0:0,0:19:0,0:19:0,0:19:0
63321,PC,5,5:54:0,0:0:0,44:28:0,5:48:0,59:48:0
63322,PC,1,0:0:0,0:0:0,144:9:0,144:9:0,144:9:0
63330,PC,1,0:0:0,0:0:0,5:0:0,5:0:0,5:0:0
63331,PC,1,3:38:0,0:0:0,0:0:0,3:38:0,3:38:0
63332,PC,3,0:0:0,9:48:0,12:26:0,9:48:0,12:26:0
63333,PC,2,0:0:0,6:30:0,16:0:0,6:30:0,16:0:0
63333,PlayStation 4,3,4:0:0,6:0:0,6:15:0,4:0:0,6:15:0
63339,PC,1,0:0:0,0:0:0,8:36:0,8:36:0,8:36:0
63342,PC,8,7:14:0,10:33:0,83:42:0,3:42:0,106:0:0
63343,PC,1,3:0:0,0:0:0,0:0:0,3:0:0,3:0:0
63346,PC,4,1:47:0,2:18:0,2:41:0,1:47:0,3:6:0
63349,PC,3,8:32:0,9:45:0,10:2:0,8:32:0,10:2:0
63350,PC,1,0:0:0,13:0:0,0:0:0,13:0:0,13:0:0
63351,PC,2,0:37:0,0:0:0,0:0:0,0:22:0,0:53:0
63358,PC,6,8:55:0,22:7:0,50:0:0,6:45:0,50:0:0
63361,PC,21,0:41:0,0:19:0,1:3:0,0:19:0,3:20:0
63362,PC,4,3:0:0,3:6:0,3:59:0,3:0:0,4:0:0
63365,PC,5,0:0:0,5:5:0,5:0:0,4:23:0,5:46:0
63369,PC,6,0:17:0,0:0:0,0:6:0,0:0:0,0:34:0
63370,PC,2,0:0:0,0:0:0,0:1:0,0:1:0,0:2:0
63371,PC,1,0:0:0,0:11:0,0:0:0,0:11:0,0:11:0
63373,PC,2,0:0:0,29:47:0,0:0:0,22:0:0,37:34:0
63381,PC,2,0:24:0,0:0:0,0:18:0,0:18:0,0:24:0
63384,PlayStation,2,2:0:0,0:0:0,0:0:0,1:0:0,3:0:0
63386,PC,2,0:0:0,0:0:0,0:36:0,0:7:0,1:6:0
63387,PC,1,0:0:0,0:0:0,0:28:0,0:28:0,0:28:0
63391,PC,1,0:15:0,0:0:0,0:0:0,0:15:0,0:15:0
63395,PC,1,0:0:0,0:0:0,0:19:0,0:19:0,0:19:0
63402,PC,1,0:0:0,0:0:0,0:6:0,0:6:0,0:6:0
63411,PC,1,1:1:0,0:0:0,0:0:0,1:1:0,1:1:0
63412,PC,2,12:15:0,0:0:0,0:0:0,11:30:0,13:0:0
63413,PC,1,0:0:0,0:0:0,1:0:0,1:0:0,1:0:0
63414,PC,2,0:0:0,0:0:0,0:11:0,0:6:0,0:16:0
63417,Nintendo Switch,3,2:30:0,4:0:0,15:30:0,2:30:0,15:30:0
63417,PC,11,3:42:0,3:13:0,0:0:0,2:6:0,5:10:0
63422,Mobile,1,1:53:0,0:0:0,0:0:0,1:53:0,1:53:0
63422,PC,9,1:58:0,2:14:0,3:36:0,1:26:0,3:36:0
63424,Mobile,7,2:33:0,4:37:0,27:54:0,2:28:0,48:0:0
63425,PC,7,4:45:0,4:28:0,4:30:0,4:13:0,5:3:0
63437,Browser,2,725:0:0,0:0:0,0:0:0,100:0:0,1350:1:0
63441,PC,2,0:0:0,0:0:0,5:28:0,4:50:0,6:6:0
63444,PC,1,0:0:0,0:0:0,6:36:0,6:36:0,6:36:0
63454,Nintendo Switch,1,3:0:0,0:0:0,0:0:0,3:0:0,3:0:0
63456,PC,2,0:0:0,0:0:0,1:22:0,1:8:0,1:37:0
63459,PC,1,3:14:0,0:0:0,0:0:0,3:14:0,3:14:0
63464,PC,3,39:0:0,85:0:0,0:0:0,11:0:0,85:0:0
63467,NEC PC-FX,1,3:0:0,0:0:0,0:0:0,3:0:0,3:0:0
63468,PC,3,1:4:0,0:0:0,0:0:0,1:0:0,1:12:0
63468,PC VR,3,0:56:0,0:0:0,0:0:0,0:50:0,1:0:0
63468,PlayStation VR,1,1:0:0,0:0:0,0:0:0,1:0:0,1:0:0
63472,Nintendo Switch,2,2:25:0,2:44:0,0:0:0,2:25:0,2:44:0
63472,PC,9,1:0:0,5:35:0,3:10:0,0:51:0,7:20:0
63472,PlayStation 4,4,2:30:0,0:0:0,4:0:0,2:30:0,5:0:0
63472,PlayStation 5,1,0:0:0,0:0:0,7:0:0,7:0:0,7:0:0
63472,Xbox One,1,0:0:0,0:0:0,19:50:0,19:50:0,19:50:0
63473,PC,2,0:41:0,0:0:0,1:2:0,0:41:0,1:2:0
63476,PC,13,1:39:0,4:42:0,13:18:0,0:43:0,13:18:0
63477,Mobile,1,1:53:0,0:0:0,0:0:0,1:53:0,1:53:0
63482,Nintendo 3DS,3,4:18:0,0:0:0,0:0:0,3:35:0,5:0:0
63482,Nintendo DS,5,7:0:0,5:0:0,6:5:0,5:0:0,10:0:0
63491,PC,1,103:0:0,0:0:0,0:0:0,103:0:0,103:0:0
63492,PC,3,0:52:0,1:25:0,2:12:0,0:52:0,2:12:0
63494,PC,1,0:48:0,0:0:0,0:0:0,0:48:0,0:48:0
63500,PC,33,4:43:0,12:15:0,30:10:0,1:34:0,73:0:0
63528,PC,1,0:0:0,0:0:0,16:43:0,16:43:0,16:43:0
63532,PC,3,3:54:0,0:0:0,7:36:0,3:54:0,7:42:0
63535,PC VR,1,0:0:0,0:0:0,2:6:0,2:6:0,2:6:0
63536,Mobile,20,9:38:0,11:5:0,19:52:0,6:4:0,30:0:0
63536,Nintendo Switch,9,8:8:0,12:15:0,11:30:0,7:0:0,14:30:0
63538,PC,12,4:7:0,3:3:0,2:29:0,1:29:0,5:0:0
63538,PlayStation 4,1,0:0:0,0:0:0,3:0:0,3:0:0,3:0:0
63538,PlayStation 5,3,2:0:0,0:0:0,6:0:0,1:0:0,6:0:0
63545,PC,5,2:42:0,3:57:0,0:0:0,2:25:0,4:10:0
63546,Nintendo Switch,1,0:0:0,15:0:0,0:0:0,15:0:0,15:0:0
63546,PC,22,9:59:0,11:28:0,21:45:0,5:0:0,24:0:0
63551,PC,1,1:45:0,0:0:0,0:0:0,1:45:0,1:45:0
63556,Arcade,1,0:0:0,0:0:0,1:45:0,1:45:0,1:45:0
63556,Nintendo Switch,2,0:25:0,0:12:0,0:0:0,0:12:0,0:25:0
63556,PC,2,0:16:0,0:0:0,0:0:0,0:12:0,0:20:0
63561,Nintendo Switch,1,30:0:0,0:0:0,0:0:0,30:0:0,30:0:0
63561,PC,4,28:42:0,0:0:0,0:0:0,16:45:0,52:48:0
63561,PlayStation 4,2,14:0:0,0:0:0,0:0:0,10:0:0,18:0:0
63576,Emulated,1,0:13:0,0:0:0,0:0:0,0:13:0,0:13:0
63576,TurboGrafx-16,5,0:22:0,0:0:0,0:0:0,0:17:0,0:30:0
63591,PC,2,0:0:0,0:0:0,0:16:0,0:7:0,0:25:0
63593,Nintendo Switch,2,8:29:0,3:0:0,0:0:0,3:0:0,8:29:0
63593,PC,3,2:28:0,0:0:0,8:0:0,1:12:0,8:0:0
63594,Nintendo Switch,1,0:0:0,3:0:0,0:0:0,3:0:0,3:0:0
63594,PC,4,0:55:0,21:22:0,10:6:0,0:18:0,21:22:0
63604,Nintendo Switch,3,3:30:0,4:13:0,0:0:0,3:26:0,5:0:0
63604,PC,2,3:24:0,0:0:0,5:6:0,3:24:0,5:6:0
63606,PC,1,3:22:0,0:0:0,0:0:0,3:22:0,3:22:0
63607,PC,1,0:0:0,10:0:0,0:0:0,10:0:0,10:0:0
63610,PC,1,0:0:0,3:0:0,0:0:0,3:0:0,3:0:0
63615,Arcade,2,1:35:0,0:0:0,0:0:0,1:30:0,1:40:0
63616,PC,1,46:18:0,0:0:0,0:0:0,46:18:0,46:18:0
63624,PC,43,19:53:0,25:24:0,28:34:0,14:21:0,40:18:0
63628,Game Boy Advance,2,1:41:0,0:0:0,0:0:0,1:28:0,1:54:0
63630,Emulated,1,1:2:0,0:0:0,0:0:0,1:2:0,1:2:0
63630,PC,1,0:0:0,0:0:0,5:0:0,5:0:0,5:0:0
63631,Game Boy Advance,1,0:52:0,0:0:0,0:0:0,0:52:0,0:52:0
63633,Xbox One,3,0:0:0,3:24:0,6:35:0,1:9:0,6:35:0
63634,Nintendo Switch,2,0:42:0,0:0:0,0:0:0,0:35:0,0:50:0
63634,PC,15,0:43:0,0:0:0,0:48:0,0:30:0,1:6:0
63634,PlayStation 4,2,0:47:0,0:0:0,0:0:0,0:35:0,1:0:0
63634,Xbox One,2,0:41:0,0:0:0,0:40:0,0:40:0,0:41:0
63636,Game Boy Advance,3,4:9:0,0:0:0,0:0:0,2:34:0,5:55:0
63638,PC,1,0:0:0,0:0:0,0:4:0,0:4:0,0:4:0
63641,PlayStation,5,6:5:0,0:0:0,0:0:0,4:48:0,7:24:0
63640,Mobile,1,1:2:0,0:0:0,0:0:0,1:2:0,1:2:0
63640,PC,3,2:0:0,0:0:0,2:36:0,1:12:0,4:0:0
63643,PC,1,1:23:0,0:0:0,0:0:0,1:23:0,1:23:0
63646,PC,1,0:0:0,0:0:0,0:6:0,0:6:0,0:6:0
